,name,profile,decklist,wins,winsSwiss,winsBracket,winRate,winRateSwiss,winRateBracket,draws,losses,lossesSwiss,lossesBracket,standing,colorID,commander,tournamentName,dateCreated,drawsSwiss
735,Martin Ruiz,,https://www.moxfield.com/decks/uqjmQjrFqEa-c_1HRFW8Fg,4,3,1.0,0.6666666666666666,0.6,1.0,1,1,1,0.0,1,WUBRG,"Kenrith, the Returned King",Stack Surfers #7 / 10 de Agosto,1686369600,
736,Tomas Olivares,,https://www.moxfield.com/decks/2EUOWrcZa0ydN85U5vEnCg,3,3,0.0,0.5,0.6,0.0,1,2,1,1.0,2,WUB,"Tivit, Seller of Secrets",Stack Surfers #7 / 10 de Agosto,1686369600,
737,Cristian Prado,,https://www.moxfield.com/decks/5oBAj6GH1Uipxr3bbzpO5A,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,3,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Stack Surfers #7 / 10 de Agosto,1686369600,
738,Ariel Catalan,,https://www.moxfield.com/decks/J4P1wR0Y-kymdza09XQglg,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,4,G,"Yisan, the Wanderer Bard",Stack Surfers #7 / 10 de Agosto,1686369600,
739,Pablo Viollier,,https://www.moxfield.com/decks/QYzHian3cE6pSK5qmRkA_A,2,2,0.0,0.4,0.4,,2,1,1,0.0,5,WUBG,"Atraxa, Grand Unifier",Stack Surfers #7 / 10 de Agosto,1686369600,
740,Marcelo Beltran,,https://www.moxfield.com/decks/xt41mDhtrkyuPDwNA3UKNw,2,2,0.0,0.4,0.4,,2,1,1,0.0,6,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Stack Surfers #7 / 10 de Agosto,1686369600,
741,Gonzalo De La Fuente,,https://www.moxfield.com/decks/FCDVlB8rm0GeYt8dmcquRw,2,2,0.0,0.4,0.4,,1,2,2,0.0,7,BRG,Slimefoot and Squee,Stack Surfers #7 / 10 de Agosto,1686369600,
742,Cesar Morales,,https://www.moxfield.com/decks/rD0u7fq6lEKkGEZLL2I_kQ,2,2,0.0,0.4,0.4,,0,3,3,0.0,8,WUB,"Malcolm, Keen-Eyed Navigator / Tymna the Weaver",Stack Surfers #7 / 10 de Agosto,1686369600,
743,Paulo Barrera,,https://www.moxfield.com/decks/oX_vFTe-2EKaFrT5klhdRw,2,2,0.0,0.4,0.4,,0,3,3,0.0,9,WUBG,"Thrasios, Triton Hero / Tymna the Weaver",Stack Surfers #7 / 10 de Agosto,1686369600,
744,Luis Torca,,https://www.moxfield.com/decks/4wPD-Ek9nk6hrVgLFIpoUw,2,2,0.0,0.4,0.4,,0,3,3,0.0,10,UG,"Kinnan, Bonder Prodigy",Stack Surfers #7 / 10 de Agosto,1686369600,
745,Nicolas Medina,,https://www.moxfield.com/decks/FNM4wYINKkeaa-qru_ruNQ,1,1,0.0,0.2,0.2,,2,2,2,0.0,11,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Stack Surfers #7 / 10 de Agosto,1686369600,
746,Rafael Catalan,,https://www.moxfield.com/decks/4yRQmmfvG0-lazfhvoJJhQ,1,1,0.0,0.2,0.2,,2,2,2,0.0,12,UBR,"Falthis, Shadowcat Familiar / Kraum, Ludevic's Opus",Stack Surfers #7 / 10 de Agosto,1686369600,
747,Hugo Vidal,,https://www.moxfield.com/decks/2rrvfjbiQkOEesx4Dr0e7g,1,1,0.0,0.2,0.2,,2,2,2,0.0,13,WUR,"Ardenn, Intrepid Archaeologist / Kraum, Ludevic's Opus",Stack Surfers #7 / 10 de Agosto,1686369600,
748,Jose Casanova,,https://www.moxfield.com/decks/y49H1oalKE2cE915LTa7HQ,1,1,0.0,0.2,0.2,,1,3,3,0.0,14,WUBRG,"Sisay, Weatherlight Captain",Stack Surfers #7 / 10 de Agosto,1686369600,
749,Kyle Sullivan,,https://www.moxfield.com/decks/8ssygKlZNESiCk1HlA7smQ,1,1,0.0,0.2,0.2,,1,3,3,0.0,15,WRG,"Minsc, Beloved Ranger",Stack Surfers #7 / 10 de Agosto,1686369600,
750,Roberto Vergara,,https://www.moxfield.com/decks/d29Z2lfPHUqdjvVpJnrajg,1,1,0.0,0.2,0.2,,1,3,3,0.0,16,WUBRG,"Sisay, Weatherlight Captain",Stack Surfers #7 / 10 de Agosto,1686369600,
751,tim stempihar,dmd0cGBWEpTdNgICBbQIqeaZnOO2,https://www.moxfield.com/decks/WooBzXGAMESgmRqqY5kTvA,4,2,2.0,0.5714285714285714,0.4,1.0,3,0,0,0.0,1,WBG,"Tayam, Luminous Enigma",Mox Masters June 23,1686405600,
752,Zackery Turnpaugh,CbO4rLMvaqb3RMbhHnXIag8ptjG3,https://www.moxfield.com/decks/JZ_6bOM2FkqE6WNmJAhMXg,4,3,1.0,0.5714285714285714,0.6,0.5,0,3,2,1.0,2,WBRG,"Tana, the Bloodsower / Tymna the Weaver",Mox Masters June 23,1686405600,
753,PingMeisterPong,yUdAjcbf0dSfHdHNDsSxStfhbNo2,https://www.moxfield.com/decks/-5PyROd0vEej14yxTbz-Sg,4,3,1.0,0.5714285714285714,0.6,0.5,0,3,2,1.0,3,UG,"Kinnan, Bonder Prodigy",Mox Masters June 23,1686405600,
754,Tuukka Leppänen,VOJ3NgDF1dT4eyFUWblKYvTsPgp1,https://www.moxfield.com/decks/n9luadSukkWL_irQNgkI1Q,3,2,1.0,0.42857142857142855,0.4,0.5,3,1,0,1.0,4,WBG,"Tayam, Luminous Enigma",Mox Masters June 23,1686405600,
755,Afonso Silva ,1U5ByYmudbV4Ewm8eOtn0hDmxph1,https://www.moxfield.com/decks/fzDSbkqBXk2kDGoo6MZlyg,3,3,0.0,0.5,0.6,0.0,2,1,0,1.0,5,WBG,"Tayam, Luminous Enigma",Mox Masters June 23,1686405600,
756,Justin Hewitt,Ycuf3YSceDQ3VpeJLY8Kwbssepz1,https://www.moxfield.com/decks/ykX3KLJDNUaax_-gnX_zFw,3,3,0.0,0.5,0.6,0.0,1,2,1,1.0,6,UBR,"Inalla, Archmage Ritualist",Mox Masters June 23,1686405600,
757,Ian Flannery,GHPNb0E7DnWMVIsJIhYSXre58rB3,https://www.moxfield.com/decks/KpN_7Uh9QEGnmAZEQ39tSQ,3,3,0.0,0.5,0.6,0.0,1,2,1,1.0,7,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Mox Masters June 23,1686405600,
758,Travis Colledge,JsSmHon2B5Wcccv1reBprWaDPDf2,https://www.moxfield.com/decks/LRlrsRLnT0eIKzhAtgIBpA,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,8,WRG,Shalai and Hallar,Mox Masters June 23,1686405600,
759,Derek Houghton,hMh7CjJS5sfqalztHmKU8Z0CQdm2,https://www.moxfield.com/decks/nXGD0MaQXkKVlHFk_eDxlg,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,9,C,"Liberator, Urza's Battlethopter",Mox Masters June 23,1686405600,
760,Tanner Reeb,JpXDsnfnhbYOdbwJpeRyvjMS9Mk1,https://www.moxfield.com/decks/lY29OsI6gUWKXYqdxMzd4g,2,2,0.0,0.3333333333333333,0.4,0.0,3,1,0,1.0,10,WUBG,"Thrasios, Triton Hero / Tymna the Weaver",Mox Masters June 23,1686405600,
761,Devin Tingle,5ko9F0oWptQJnfnyIJ4RAPphnjU2,https://www.moxfield.com/decks/HJsGkIpVZ0eLMdIBOPOehQ,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,11,WUBRG,"Sisay, Weatherlight Captain",Mox Masters June 23,1686405600,
762,Memo,zKyCJfngL1fcU0lviMLVga1ugD83,https://www.moxfield.com/decks/P-jzx4zoKkSaa2RF4BR-rg,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,12,WUBRG,"Najeela, the Blade-Blossom",Mox Masters June 23,1686405600,
763,Eric Devaux,mzrnTE54uWbMNdxJA96xghqFOQg1,https://www.moxfield.com/decks/wBYgVaidl0-UhwOGCnm1Yg,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,13,WUBR,"Bjorna, Nightfall Alchemist / Wernog, Rider's Chaplain",Mox Masters June 23,1686405600,
764,Jeff Preston,fPWMfCXJaZbiyC4Bd80fCFXkTwu1,https://www.moxfield.com/decks/-CfheIDKJUW4gcE0l3gvBQ,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,14,WUBG,"Atraxa, Grand Unifier",Mox Masters June 23,1686405600,
765,Shauna Gilles,EaJZuZqFDQZs9wuEBcYHwVM1kpg2,https://www.moxfield.com/decks/VFQ1m1kSe0aGQ5pHJUWGJQ,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,15,UR,"Niv-Mizzet, Parun",Mox Masters June 23,1686405600,
766,Noah Pelletier,Fpp4ytRXuwWtDxEQx6kyWFK4fCA2,https://www.moxfield.com/decks/RWGGv1gPxUyUqDgw9CZ-8Q,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,16,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Mox Masters June 23,1686405600,
767,Grant Andrew Eklund,ZlePjFOXYabVI36O3Ky5iyQ9uV43,https://www.moxfield.com/decks/n5KDzn9bl0qbTMknZUXAgw,3,1,2.0,0.6,0.3333333333333333,1.0,0,2,2,0.0,1,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Salt City,1686376800,
768,Wesley olson,gsL6UcIFTzOmm4Jl3mvb5VpcWox2,https://www.moxfield.com/decks/HcHaZeBA80O3bqeZQMLp9g,3,2,1.0,0.5,0.5,0.5,1,2,1,1.0,2,UG,"Rashmi, Eternities Crafter",Salt City,1686376800,
769,Joel Condit,qbJOr7p939RYQNiDGTIlsUbEvC12,https://www.moxfield.com/decks/_RCLJ3Dt70GIZhqVHqIKPw,3,2,1.0,0.5,0.5,0.5,0,3,2,1.0,3,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Salt City,1686376800,
770,MARCUS L PETERSON,a8hUIHoeMGeHeuuONXtTmXqGfbj2,https://www.moxfield.com/decks/xtOEzeypTUqeWyooBNQZBA,3,2,1.0,0.5,0.5,0.5,0,3,2,1.0,4,WUR,"Narset, Enlightened Master",Salt City,1686376800,
771,Joshua Wheeler,q6twsBZf8tRz6Ei6cRShNZbyBmv2,https://www.moxfield.com/decks/zJ8S0qAg7E6mvYfxnX-mwQ,3,3,0.0,0.6,0.75,0.0,1,1,0,1.0,5,UBRG,"Thrasios, Triton Hero / Vial Smasher the Fierce",Salt City,1686376800,
772,michael vincent,w6Q99S3irSh1hkbeQT9lL3odXty1,https://www.moxfield.com/decks/QL_WbW8hkkiMvoKqhJ08og,3,3,0.0,0.6,0.75,0.0,0,2,1,1.0,6,WUBRG,"Esika, God of the Tree // The Prismatic Bridge",Salt City,1686376800,
773,Sam Standal,LPISb4JbJHfSOosteFYkc68c06d2,https://www.moxfield.com/decks/8xdEkk3FHUupILA0GB9fDA,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,7,UBR,"Inalla, Archmage Ritualist",Salt City,1686376800,
774,Russell Smith,NAuiropsEWd1XKyuq2acEw0GMIp2,https://www.moxfield.com/decks/SpxGr6t3iUuzf-NLRr5cgQ,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,8,UR,"Rielle, the Everwise",Salt City,1686376800,
775,Xander Hardy,22Vte5Rf92aO0E97sHNbDTei0fj1,https://www.moxfield.com/decks/RjiTVAr0ZUGwY6HnUqaN7w,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,9,UR,"Krark, the Thumbless / Sakashima of a Thousand Faces",Salt City,1686376800,
776,Brandon Evans,lOJyZCDfM6YFkgUkwMXHezGbOu22,https://www.moxfield.com/decks/1RyyYq2p50K6TkFVJnt9SA,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,10,WUBRG,"Sisay, Weatherlight Captain",Salt City,1686376800,
777,Evan McKague,2P5bmlxhdhgeBAelgkKTban9t0q2,https://www.moxfield.com/decks/VJhv86UPxEeV8b4hcLzfiA,2,2,0.0,0.4,0.5,0.0,1,2,1,1.0,11,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Salt City,1686376800,
778,Ricky Ryan Scoggan,LBjipFRLD7ehlYifUy1pMldPH412,https://www.moxfield.com/decks/JJbFOTCPpk-02lv5xJShdg,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,12,WUBRG,"Kenrith, the Returned King",Salt City,1686376800,
779,Riley White,jqDqFBRkBqZwAC37uuzOglUCBVp1,https://www.moxfield.com/decks/8K8SpsYm8Uu2b13JRgaAQA,2,2,0.0,0.4,0.5,0.0,0,3,2,1.0,13,WUBRG,"Sisay, Weatherlight Captain",Salt City,1686376800,
